"source","phase","table","category","level","rolls_min","rolls_max","to_each","display_name","weight","stack_min","stack_max","pool_total_weight","pick_chance_per_roll","registry_name","meta","entry_class","nbt"
"roguelike","","loot_potions","ARMOUR","3","2","2","true","Lingering Potion of Harming","3","1","1","51","0.058824","etfuturum:lingering_potion","8236","",""
"roguelike","","loot_potions","ARMOUR","3","2","2","true","Lingering Potion of Weakness","3","1","1","51","0.058824","etfuturum:lingering_potion","8264","",""
"roguelike","","loot_potions","ARMOUR","3","2","2","true","Lingering Potion of Slowness","3","1","1","51","0.058824","etfuturum:lingering_potion","8266","",""
"roguelike","","loot_potions","ARMOUR","3","2","2","true","Lingering Potion of Harming","3","1","1","51","0.058824","etfuturum:lingering_potion","8268","",""
"roguelike","","loot_potions","ARMOUR","3","2","2","true","Flask of Poison","4","1","1","51","0.078431","RandomThings:imbue","0","",""
"roguelike","","loot_potions","ARMOUR","3","2","2","true","Flask of Experience","4","1","1","51","0.078431","RandomThings:imbue","1","",""
"roguelike","","loot_potions","ARMOUR","3","2","2","true","Flask of Fire","4","1","1","51","0.078431","RandomThings:imbue","2","",""
"roguelike","","loot_potions","ARMOUR","3","2","2","true","Flask of Weakness","4","1","1","51","0.078431","RandomThings:imbue","4","",""
"roguelike","","loot_potions","ARMOUR","3","2","2","true","Flask of Spectre","4","1","1","51","0.078431","RandomThings:imbue","5","",""
"roguelike","","loot_potions","ARMOUR","3","2","2","true","Potion of Strength","1","1","1","51","0.019608","minecraft:potion","8265","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Potion of Regeneration","1","1","1","71","0.014085","minecraft:potion","8225","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Potion of Swiftness","1","1","1","71","0.014085","minecraft:potion","8194","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Potion of Swiftness","1","1","1","71","0.014085","minecraft:potion","8226","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Potion of Swiftness","1","1","1","71","0.014085","minecraft:potion","8194","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Potion of Invisibility","1","1","1","71","0.014085","minecraft:potion","8238","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Splash Potion of Night Vision","2","1","1","71","0.028169","minecraft:potion","16422","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Splash Potion of Night Vision","2","1","1","71","0.028169","minecraft:potion","16454","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Potion of Weakness","2","1","1","71","0.028169","minecraft:potion","8264","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Splash Potion of Harming","2","1","1","71","0.028169","minecraft:potion","16428","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Splash Potion of Harming","2","1","1","71","0.028169","minecraft:potion","16460","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Lingering Potion of Healing","3","1","1","71","0.042254","etfuturum:lingering_potion","8229","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Lingering Potion of Harming","3","1","1","71","0.042254","etfuturum:lingering_potion","8236","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Lingering Potion of Weakness","3","1","1","71","0.042254","etfuturum:lingering_potion","8264","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Lingering Potion of Slowness","3","1","1","71","0.042254","etfuturum:lingering_potion","8266","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Lingering Potion of Harming","3","1","1","71","0.042254","etfuturum:lingering_potion","8268","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Flask of Poison","4","1","1","71","0.056338","RandomThings:imbue","0","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Flask of Experience","4","1","1","71","0.056338","RandomThings:imbue","1","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Flask of Fire","4","1","1","71","0.056338","RandomThings:imbue","2","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Flask of Weakness","4","1","1","71","0.056338","RandomThings:imbue","4","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Flask of Spectre","4","1","1","71","0.056338","RandomThings:imbue","5","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Debonair Potion","5","1","1","71","0.070423","minecraft:potion","8159","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Potion of Fire Resistance","5","1","1","71","0.070423","minecraft:potion","8259","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Potion of Fire Resistance","5","1","1","71","0.070423","minecraft:potion","8227","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Splash Potion of Fire Resistance","5","1","1","71","0.070423","minecraft:potion","16451","",""
"roguelike","","loot_potions","POTIONS","4","4","4","true","Potion of Strength","1","1","1","71","0.014085","minecraft:potion","8265","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Potion of Regeneration","1","1","1","71","0.014085","minecraft:potion","8225","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Potion of Swiftness","1","1","1","71","0.014085","minecraft:potion","8194","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Potion of Swiftness","1","1","1","71","0.014085","minecraft:potion","8226","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Potion of Swiftness","1","1","1","71","0.014085","minecraft:potion","8194","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Potion of Invisibility","1","1","1","71","0.014085","minecraft:potion","8238","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Splash Potion of Night Vision","2","1","1","71","0.028169","minecraft:potion","16422","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Splash Potion of Night Vision","2","1","1","71","0.028169","minecraft:potion","16454","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Potion of Weakness","2","1","1","71","0.028169","minecraft:potion","8264","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Splash Potion of Harming","2","1","1","71","0.028169","minecraft:potion","16428","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Splash Potion of Harming","2","1","1","71","0.028169","minecraft:potion","16460","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Lingering Potion of Healing","3","1","1","71","0.042254","etfuturum:lingering_potion","8229","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Lingering Potion of Harming","3","1","1","71","0.042254","etfuturum:lingering_potion","8236","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Lingering Potion of Weakness","3","1","1","71","0.042254","etfuturum:lingering_potion","8264","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Lingering Potion of Slowness","3","1","1","71","0.042254","etfuturum:lingering_potion","8266","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Lingering Potion of Harming","3","1","1","71","0.042254","etfuturum:lingering_potion","8268","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Flask of Poison","4","1","1","71","0.056338","RandomThings:imbue","0","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Flask of Experience","4","1","1","71","0.056338","RandomThings:imbue","1","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Flask of Fire","4","1","1","71","0.056338","RandomThings:imbue","2","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Flask of Weakness","4","1","1","71","0.056338","RandomThings:imbue","4","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Flask of Spectre","4","1","1","71","0.056338","RandomThings:imbue","5","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Debonair Potion","5","1","1","71","0.070423","minecraft:potion","8159","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Potion of Fire Resistance","5","1","1","71","0.070423","minecraft:potion","8259","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Potion of Fire Resistance","5","1","1","71","0.070423","minecraft:potion","8227","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Splash Potion of Fire Resistance","5","1","1","71","0.070423","minecraft:potion","16451","",""
"roguelike","","loot_potions","ARMOUR","4","2","2","true","Potion of Strength","1","1","1","71","0.014085","minecraft:potion","8265","",""
"roguelike","","loot_reward","REWARD","0","1","1","true","Spawn Iron Golem","10","2","3","100","0.100000","minecraft:spawn_egg","99","",""
"roguelike","","loot_reward","REWARD","0","1","1","true","Golden Lasso","10","1","1","100","0.100000","ExtraUtilities:golden_lasso","0","",""
"roguelike","","loot_reward","REWARD","0","1","1","true","Worktable","10","4","5","100","0.100000","Forestry:factory2","2","",""
"roguelike","","loot_reward","REWARD","0","1","1","true","Obsidian","10","10","11","100","0.100000","minecraft:obsidian","0","",""
"roguelike","","loot_reward","REWARD","0","1","1","true","Saddle","10","1","1","100","0.100000","minecraft:saddle","0","",""
"roguelike","","loot_reward","REWARD","0","1","1","true","Steel Chest","10","1","1","100","0.100000","IronChest:BlockIronChest","4","",""
"roguelike","","loot_reward","REWARD","0","1","1","true","Slimesling","10","1","1","100","0.100000","TConstruct:slimesling","0","",""
"roguelike","","loot_reward","REWARD","0","1","1","true","Lava Crystal","10","1","1","100","0.100000","TConstruct:materials","7","",""
"roguelike","","loot_reward","REWARD","0","1","1","true","Ultra Low Voltage Fluid Tank","10","1","1","100","0.100000","gregtech:gt.blockmachines","817","",""
"roguelike","","loot_reward","REWARD","0","1","1","true","Sound Muffler","5","1","1","100","0.050000","ExtraUtilities:sound_muffler","0","",""
"roguelike","","loot_reward","REWARD","0","1","1","true","Rain Muffler","5","1","1","100","0.050000","ExtraUtilities:sound_muffler","1","",""
"roguelike","","loot_reward","REWARD","1","1","1","true","Obsidian Chisel","10","1","1","120","0.083333","chisel:obsidianChisel","0","",""
"roguelike","","loot_reward","REWARD","1","1","1","true","Obsidian Chest","10","1","1","120","0.083333","IronChest:BlockIronChest","6","",""
"roguelike","","loot_reward","REWARD","1","1","1","true","Composite Vest","10","1","1","120","0.083333","IC2:itemArmorAlloyChestplate","0","",""
"roguelike","","loot_reward","REWARD","1","1","1","true","Silky Jewel","10","1","1","120","0.083333","TConstruct:materials","26","",""
"roguelike","","loot_reward","REWARD","1","1","1","true","Diamond Spike","10","1","1","120","0.083333","ExtraUtilities:spike_base_diamond","0","",""
"roguelike","","loot_reward","REWARD","1","1","1","true","Trading Post","10","1","1","120","0.083333","ExtraUtilities:trading_post","0","",""
"roguelike","","loot_reward","REWARD","1","1","1","true","Architect's Sawbench","10","1","1","120","0.083333","ArchitectureCraft:sawbench","0","",""
"roguelike","","loot_reward","REWARD","1","1","1","true","Hang Glider","10","1","1","120","0.083333","OpenBlocks:hangglider","0","",""
"roguelike","","loot_reward","REWARD","1","1","1","true","Dolly","10","1","1","120","0.083333","JABBA:mover","0","",""
"roguelike","","loot_reward","REWARD","1","1","1","true","Workbench Backpack","10","1","1","120","0.083333","Backpack:workbenchbackpack","0","",""
"roguelike","","loot_reward","REWARD","1","1","1","true","Nature's Compass","10","1","1","120","0.083333","naturescompass:NaturesCompass","0","",""
"roguelike","","loot_reward","REWARD","1","1","1","true","Ultra Low Voltage Type Filter","5","1","1","120","0.041667","gregtech:gt.blockmachines","9250","",""
"roguelike","","loot_reward","REWARD","1","1","1","true","Ultra Low Voltage Recipe Filter","5","1","1","120","0.041667","gregtech:gt.blockmachines","9330","",""
"roguelike","","loot_reward","REWARD","2","1","1","true","Adventure Backpack","10","1","1","70","0.142857","adventurebackpack:adventureBackpack","24","",""
"roguelike","","loot_reward","REWARD","2","1","1","true","Totem of Undying","10","1","1","70","0.142857","etfuturum:totem_of_undying","0","",""
"roguelike","","loot_reward","REWARD","2","1","1","true","Diamond Chest","10","1","1","70","0.142857","IronChest:BlockIronChest","2","",""
"roguelike","","loot_reward","REWARD","2","1","1","true","Necrotic Bone","10","1","1","70","0.142857","TConstruct:materials","8","",""
"roguelike","","loot_reward","REWARD","2","1","1","true","Door Factory","10","1","1","70","0.142857","malisisdoors:door_factory","0","",""
"roguelike","","loot_reward","REWARD","2","1","1","true","Building Guide","10","1","1","70","0.142857","OpenBlocks:guide","0","",""
"roguelike","","loot_reward","REWARD","2","1","1","true","Woodworker","3","1","1","70","0.042857","ExtraTrees:machine","1","",""
"roguelike","","loot_reward","REWARD","2","1","1","true","Panelworker","3","1","1","70","0.042857","ExtraTrees:machine","2","",""
"roguelike","","loot_reward","REWARD","2","1","1","true","Glassworker","2","1","1","70","0.028571","ExtraTrees:machine","3","",""
"roguelike","","loot_reward","REWARD","2","1","1","true","Tileworker","2","1","1","70","0.028571","ExtraTrees:machine","4","",""
"roguelike","","loot_reward","REWARD","3","1","1","true","Ball of Moss","10","1","1","89","0.112360","TConstruct:materials","6","",""
"roguelike","","loot_reward","REWARD","3","1","1","true","Ultimate Stew","10","1","1","89","0.112360","Avaritia:Ultimate_Stew","0","",""
"roguelike","","loot_reward","REWARD","3","1","1","true","Iron Compartment","10","1","1","89","0.112360","BinnieCore:storage","3","",""
"roguelike","","loot_reward","REWARD","3","1","1","true","Chandelier","10","5","8","89","0.112360","ExtraUtilities:chandelier","0","",""
"roguelike","","loot_reward","REWARD","3","1","1","true","Beealyzer","3","1","1","89","0.033708","Forestry:beealyzer","0","",""
"roguelike","","loot_reward","REWARD","3","1","1","true","Flutterlyzer","3","1","1","89","0.033708","Forestry:flutterlyzer","0","",""
"roguelike","","loot_reward","REWARD","3","1","1","true","Treealyzer","3","1","1","89","0.033708","Forestry:treealyzer","0","",""
"roguelike","","loot_reward","REWARD","3","1","1","true","Enhanced Building Guide","10","1","1","89","0.112360","OpenBlocks:builder_guide","0","",""
"roguelike","","loot_reward","REWARD","3","1","1","true","Elevator","10","2","3","89","0.112360","OpenBlocks:elevator","0","",""
"roguelike","","loot_reward","REWARD","3","1","1","true","Thaumium Boat","10","1","1","89","0.112360","ThaumicHorizons:boatThaumium","0","",""
"roguelike","","loot_reward","REWARD","3","1","1","true","Item Grate (Closed)","10","6","8","89","0.112360","Thaumcraft:blockMetalDevice","6","",""
"roguelike","","loot_reward","REWARD","4","1","1","true","Copter Pack","10","1","1","90","0.111111","adventurebackpack:copterPack","0","","{wearableData:{}}"
"roguelike","","loot_reward","REWARD","4","1","1","true","Cosmic Meatballs","10","1","1","90","0.111111","Avaritia:Cosmic_Meatballs","0","",""
"roguelike","","loot_reward","REWARD","4","1","1","true","Middle Backpack","10","1","1","90","0.111111","Backpack:backpack","100","",""
"roguelike","","loot_reward","REWARD","4","1","1","true","Diamond Compartment","10","1","1","90","0.111111","BinnieCore:storage","5","",""
"roguelike","","loot_reward","REWARD","4","1","1","true","Oblivion Frame","10","1","1","90","0.111111","MagicBees:frameOblivion","0","",""
"roguelike","","loot_reward","REWARD","4","1","1","true","Iron Capped Wooden Wand","10","1","1","90","0.111111","Thaumcraft:WandCasting","36","",""
"roguelike","","loot_reward","REWARD","4","1","1","true","Creative Tool Modifier","10","1","1","90","0.111111","TConstruct:creativeModifier","0","",""
"roguelike","","loot_reward","REWARD","4","1","1","true","Prospector's Scanner (LV)","10","1","1","90","0.111111","gregtech:gt.detrav.metatool.01","2","","{GT.ToolStats:{SecondaryMaterial:""Steel"",PrimaryMaterial:""SteelMagnetic"",Mode:0b,MaxDamage:1300L}}"
"roguelike","","loot_reward","REWARD","4","1","1","true","Item Dislocator","10","1","1","90","0.111111","DraconicEvolution:magnet","0","",""
"roguelike","","loot_smith","SMITH","0","1","1","true","Bucket","0","1","1","0","0","minecraft:bucket","0","",""
"roguelike","","loot_smith","SMITH","1","1","1","true","Bucket","0","1","1","0","0","minecraft:bucket","0","",""
"roguelike","","loot_smith","SMITH","2","1","1","true","Bucket","0","1","1","0","0","minecraft:bucket","0","",""
"roguelike","","loot_smith","SMITH","3","1","1","true","Bucket","0","1","1","0","0","minecraft:bucket","0","",""
"roguelike","","loot_smith","SMITH","4","1","1","true","Bucket","0","1","1","0","0","minecraft:bucket","0","",""
"roguelike","","loot_smith","SMITH","0","1","1","true","Iron Sword","0","1","1","0","0","minecraft:iron_sword","0","","{ench:[0:{id:20s,lvl:2s}],display:{Name:""Hero's Sword""}}"
"roguelike","","loot_smith","SMITH","1","1","1","true","Iron Sword","0","1","1","0","0","minecraft:iron_sword","0","","{ench:[0:{id:20s,lvl:2s}],display:{Name:""Hero's Sword""}}"
"roguelike","","loot_smith","SMITH","2","1","1","true","Iron Sword","0","1","1","0","0","minecraft:iron_sword","0","","{ench:[0:{id:20s,lvl:2s}],display:{Name:""Hero's Sword""}}"
"roguelike","","loot_smith","SMITH","3","1","1","true","Iron Sword","0","1","1","0","0","minecraft:iron_sword","0","","{ench:[0:{id:20s,lvl:2s}],display:{Name:""Hero's Sword""}}"
"roguelike","","loot_smith","SMITH","4","1","1","true","Iron Sword","0","1","1","0","0","minecraft:iron_sword","0","","{ench:[0:{id:20s,lvl:2s}],display:{Name:""Hero's Sword""}}"
"roguelike","","loot_starter","STARTER","0","1","1","true","Milk Clay Bucket","0","1","1","0","0","IguanaTweaksTConstruct:clayBucketMilk","0","",""
"roguelike","","loot_starter","STARTER","1","1","1","true","Milk Clay Bucket","0","1","1","0","0","IguanaTweaksTConstruct:clayBucketMilk","0","",""
"roguelike","","loot_starter","STARTER","2","1","1","true","Milk Clay Bucket","0","1","1","0","0","IguanaTweaksTConstruct:clayBucketMilk","0","",""
"roguelike","","loot_starter","STARTER","3","1","1","true","Milk Clay Bucket","0","1","1","0","0","IguanaTweaksTConstruct:clayBucketMilk","0","",""
"roguelike","","loot_starter","STARTER","4","1","1","true","Milk Clay Bucket","0","1","1","0","0","IguanaTweaksTConstruct:clayBucketMilk","0","",""
"roguelike","","loot_starter","STARTER","0","1","1","true","Leather Tunic","0","1","1","0","0","minecraft:leather_chestplate","0","",""
"roguelike","","loot_starter","STARTER","1","1","1","true","Leather Tunic","0","1","1","0","0","minecraft:leather_chestplate","0","",""
"roguelike","","loot_starter","STARTER","2","1","1","true","Leather Tunic","0","1","1","0","0","minecraft:leather_chestplate","0","",""
"roguelike","","loot_starter","STARTER","3","1","1","true","Leather Tunic","0","1","1","0","0","minecraft:leather_chestplate","0","",""
"roguelike","","loot_starter","STARTER","4","1","1","true","Leather Tunic","0","1","1","0","0","minecraft:leather_chestplate","0","",""
"roguelike","","loot_starter","STARTER","0","1","1","true","Bow","0","1","1","0","0","minecraft:bow","0","",""
"roguelike","","loot_starter","STARTER","1","1","1","true","Bow","0","1","1","0","0","minecraft:bow","0","",""
"roguelike","","loot_starter","STARTER","2","1","1","true","Bow","0","1","1","0","0","minecraft:bow","0","",""
"roguelike","","loot_starter","STARTER","3","1","1","true","Bow","0","1","1","0","0","minecraft:bow","0","",""
"roguelike","","loot_starter","STARTER","4","1","1","true","Bow","0","1","1","0","0","minecraft:bow","0","",""
"roguelike","","loot_starter","STARTER","0","1","1","true","Stone Sword","1","1","1","1","1.000000","minecraft:stone_sword","0","",""
"roguelike","","loot_starter","STARTER","1","1","1","true","Stone Sword","1","1","1","1","1.000000","minecraft:stone_sword","0","",""
"roguelike","","loot_starter","STARTER","2","1","1","true","Stone Sword","1","1","1","1","1.000000","minecraft:stone_sword","0","",""
"roguelike","","loot_starter","STARTER","3","1","1","true","Stone Sword","1","1","1","1","1.000000","minecraft:stone_sword","0","",""
"roguelike","","loot_starter","STARTER","4","1","1","true","Stone Sword","1","1","1","1","1.000000","minecraft:stone_sword","0","",""
"roguelike","","loot_starter","STARTER","0","8","8","true","Bread","0","1","1","0","0","minecraft:bread","0","",""
"roguelike","","loot_starter","STARTER","0","8","8","true","Steak","0","1","1","0","0","minecraft:cooked_beef","0","",""
"roguelike","","loot_starter","STARTER","1","8","8","true","Bread","0","1","1","0","0","minecraft:bread","0","",""
"roguelike","","loot_starter","STARTER","1","8","8","true","Steak","0","1","1","0","0","minecraft:cooked_beef","0","",""
"roguelike","","loot_starter","STARTER","2","8","8","true","Bread","0","1","1","0","0","minecraft:bread","0","",""
"roguelike","","loot_starter","STARTER","2","8","8","true","Steak","0","1","1","0","0","minecraft:cooked_beef","0","",""
"roguelike","","loot_starter","STARTER","3","8","8","true","Bread","0","1","1","0","0","minecraft:bread","0","",""
"roguelike","","loot_starter","STARTER","3","8","8","true","Steak","0","1","1","0","0","minecraft:cooked_beef","0","",""
"roguelike","","loot_starter","STARTER","4","8","8","true","Bread","0","1","1","0","0","minecraft:bread","0","",""
"roguelike","","loot_starter","STARTER","4","8","8","true","Steak","0","1","1","0","0","minecraft:cooked_beef","0","",""
"roguelike","","loot_starter","STARTER","0","4","4","true","Torch","0","4","12","0","0","minecraft:torch","0","",""
"roguelike","","loot_starter","STARTER","0","4","4","true","Arrow","0","2","8","0","0","minecraft:arrow","0","",""
"roguelike","","loot_starter","STARTER","1","4","4","true","Torch","0","4","12","0","0","minecraft:torch","0","",""
"roguelike","","loot_starter","STARTER","1","4","4","true","Arrow","0","2","8","0","0","minecraft:arrow","0","",""
"roguelike","","loot_starter","STARTER","2","4","4","true","Torch","0","4","12","0","0","minecraft:torch","0","",""
"roguelike","","loot_starter","STARTER","2","4","4","true","Arrow","0","2","8","0","0","minecraft:arrow","0","",""
"roguelike","","loot_starter","STARTER","3","4","4","true","Torch","0","4","12","0","0","minecraft:torch","0","",""
"roguelike","","loot_starter","STARTER","3","4","4","true","Arrow","0","2","8","0","0","minecraft:arrow","0","",""
"roguelike","","loot_starter","STARTER","4","4","4","true","Torch","0","4","12","0","0","minecraft:torch","0","",""
"roguelike","","loot_starter","STARTER","4","4","4","true","Arrow","0","2","8","0","0","minecraft:arrow","0","",""
"roguelike","","loot_supplies","SUPPLIES","0","1","1","true","Builder's Backpack","0","1","1","0","0","Forestry:builderBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","0","1","1","true","Digger's Backpack","0","1","1","0","0","Forestry:diggerBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","0","1","1","true","Forester's Backpack","0","1","1","0","0","Forestry:foresterBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","0","1","1","true","Hunter's Backpack","0","1","1","0","0","Forestry:hunterBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","0","1","1","true","Miner's Backpack","0","1","1","0","0","Forestry:minerBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","1","1","1","true","Builder's Backpack","0","1","1","0","0","Forestry:builderBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","1","1","1","true","Digger's Backpack","0","1","1","0","0","Forestry:diggerBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","1","1","1","true","Forester's Backpack","0","1","1","0","0","Forestry:foresterBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","1","1","1","true","Hunter's Backpack","0","1","1","0","0","Forestry:hunterBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","1","1","1","true","Miner's Backpack","0","1","1","0","0","Forestry:minerBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","2","1","1","true","Builder's Backpack","0","1","1","0","0","Forestry:builderBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","2","1","1","true","Digger's Backpack","0","1","1","0","0","Forestry:diggerBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","2","1","1","true","Forester's Backpack","0","1","1","0","0","Forestry:foresterBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","2","1","1","true","Hunter's Backpack","0","1","1","0","0","Forestry:hunterBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","2","1","1","true","Miner's Backpack","0","1","1","0","0","Forestry:minerBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","3","1","1","true","Builder's Backpack","0","1","1","0","0","Forestry:builderBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","3","1","1","true","Digger's Backpack","0","1","1","0","0","Forestry:diggerBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","3","1","1","true","Forester's Backpack","0","1","1","0","0","Forestry:foresterBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","3","1","1","true","Hunter's Backpack","0","1","1","0","0","Forestry:hunterBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","3","1","1","true","Miner's Backpack","0","1","1","0","0","Forestry:minerBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","4","1","1","true","Builder's Backpack","0","1","1","0","0","Forestry:builderBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","4","1","1","true","Digger's Backpack","0","1","1","0","0","Forestry:diggerBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","4","1","1","true","Forester's Backpack","0","1","1","0","0","Forestry:foresterBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","4","1","1","true","Hunter's Backpack","0","1","1","0","0","Forestry:hunterBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","4","1","1","true","Miner's Backpack","0","1","1","0","0","Forestry:minerBag","0","",""
"roguelike","","loot_supplies","SUPPLIES","0","1","1","true","Bucket","0","1","1","0","0","minecraft:bucket","0","",""
"roguelike","","loot_supplies","SUPPLIES","1","1","1","true","Bucket","0","1","1","0","0","minecraft:bucket","0","",""
"roguelike","","loot_supplies","SUPPLIES","2","1","1","true","Bucket","0","1","1","0","0","minecraft:bucket","0","",""
"roguelike","","loot_supplies","SUPPLIES","3","1","1","true","Bucket","0","1","1","0","0","minecraft:bucket","0","",""
"roguelike","","loot_supplies","SUPPLIES","4","1","1","true","Bucket","0","1","1","0","0","minecraft:bucket","0","",""
"roguelike","","loot_supplies","SUPPLIES","0","2","2","true","Golden Apple","0","1","1","0","0","minecraft:golden_apple","0","",""
"roguelike","","loot_supplies","SUPPLIES","1","2","2","true","Golden Apple","0","1","1","0","0","minecraft:golden_apple","0","",""
"roguelike","","loot_supplies","SUPPLIES","2","2","2","true","Golden Apple","0","1","1","0","0","minecraft:golden_apple","0","",""
"roguelike","","loot_supplies","SUPPLIES","3","2","2","true","Golden Apple","0","1","1","0","0","minecraft:golden_apple","0","",""
"roguelike","","loot_supplies","SUPPLIES","4","2","2","true","Golden Apple","0","1","1","0","0","minecraft:golden_apple","0","",""
"roguelike","","loot_supplies","SUPPLIES","0","6","6","true","Torch","0","4","24","0","0","minecraft:torch","0","",""
"roguelike","","loot_supplies","SUPPLIES","0","6","6","true","Arrow","0","2","16","0","0","minecraft:arrow","0","",""
"roguelike","","loot_supplies","SUPPLIES","1","6","6","true","Torch","0","4","24","0","0","minecraft:torch","0","",""
"roguelike","","loot_supplies","SUPPLIES","1","6","6","true","Arrow","0","2","16","0","0","minecraft:arrow","0","",""
"roguelike","","loot_supplies","SUPPLIES","2","6","6","true","Torch","0","4","24","0","0","minecraft:torch","0","",""
"roguelike","","loot_supplies","SUPPLIES","2","6","6","true","Arrow","0","2","16","0","0","minecraft:arrow","0","",""
"roguelike","","loot_supplies","SUPPLIES","3","6","6","true","Torch","0","4","24","0","0","minecraft:torch","0","",""
"roguelike","","loot_supplies","SUPPLIES","3","6","6","true","Arrow","0","2","16","0","0","minecraft:arrow","0","",""
"roguelike","","loot_supplies","SUPPLIES","4","6","6","true","Torch","0","4","24","0","0","minecraft:torch","0","",""
"roguelike","","loot_supplies","SUPPLIES","4","6","6","true","Arrow","0","2","16","0","0","minecraft:arrow","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Spade","2","1","1","102","0.019608","cropsnh:spade","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Plant Lens","2","1","1","102","0.019608","cropsnh:plantLens","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Flint and Steel","4","1","1","102","0.039216","minecraft:flint_and_steel","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Fishing Rod","2","1","1","102","0.019608","minecraft:fishing_rod","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Shears","3","1","1","102","0.029412","minecraft:shears","0","",""
"roguelike","","loot_tools","TOOLS","0","2","2","true","Lead","6","1","1","102","0.058824","minecraft:lead","0","",""
